      1.0100      0.4750      0.8520
      1.0400      0.4510      0.8000
      1.0800      0.4250      0.7480
      1.1200      0.4060      0.7110
      1.1600      0.3890      0.6790
      1.2100      0.3710      0.6460
      1.2400      0.3610      0.6300
      1.2600      0.3570      0.6240
      1.2700      0.3540      0.6200
      1.2800      0.3520      0.6140
      1.2900      0.3500      0.6100
      1.3000      0.3470      0.6060
      1.3100      0.3450      0.6020
      1.3200      0.3420      0.5990
      1.3300      0.3400      0.5950
      1.3400      0.3380      0.5910
      1.3600      0.3340      0.5860
      1.4000      0.3270      0.5750
      1.4500      0.3180      0.5610
      1.5000      0.3090      0.5480
      1.5600      0.3010      0.5350
      1.6100      0.2940      0.5240
      1.6700      0.2870      0.5140
      1.7300      0.2800      0.5040
      1.7900      0.2740      0.4950
      1.8500      0.2670      0.4870
      1.9200      0.2610      0.4780
      1.9800      0.2560      0.4700
      2.0500      0.2510      0.4610
      2.1200      0.2450      0.4520
      2.1800      0.2400      0.4440
      2.2500      0.2360      0.4370
      2.2700      0.2350      0.4350
      2.3300      0.2320      0.4290
      2.4000      0.2280      0.4230
      2.4600      0.2250      0.4170
      2.5300      0.2220      0.4120
      2.5900      0.2190      0.4070
      2.6600      0.2160      0.4020
      2.7200      0.2140      0.3980
      2.7800      0.2120      0.3950
      2.8400      0.2110      0.3930
      2.8900      0.2100      0.3910
      2.9500      0.2090      0.3900
      3.0100      0.2080      0.3880
      3.0600      0.2070      0.3880
      3.1200      0.2070      0.3870
      3.1800      0.2070      0.3870
      3.2300      0.2070      0.3880
      3.2900      0.2080      0.3890
      3.3400      0.2080      0.3910
      3.3900      0.2100      0.3930
      3.4500      0.2110      0.3950
      3.5000      0.2130      0.3990
      3.5500      0.2150      0.4040
      3.6000      0.2180      0.4090
      3.6500      0.2210      0.4140
      3.7000      0.2240      0.4210
      3.7500      0.2280      0.4280
      3.7900      0.2330      0.4370
      3.8400      0.2380      0.4460
      3.8900      0.2430      0.4560
      3.9400      0.2490      0.4670
      3.9900      0.2550      0.4770
      4.0500      0.2610      0.4890
      4.1100      0.2670      0.5000
      4.1700      0.2730      0.5120
      4.2300      0.2790      0.5230
      4.3000      0.2860      0.5340
      4.3700      0.2910      0.5440
      4.4500      0.2970      0.5550
      4.5300      0.3020      0.5640
      4.6200      0.3060      0.5730
      4.7100      0.3110      0.5810
      4.8000      0.3150      0.5890
      4.9000      0.3180      0.5960
      5.0000      0.3210      0.6020
      5.1100      0.3240      0.6070
      5.2100      0.3260      0.6120
      5.3100      0.3280      0.6160
      5.4100      0.3300      0.6190
      5.5100      0.3310      0.6210
      5.6000      0.3320      0.6240
      5.7000      0.3330      0.6260
      5.7900      0.3340      0.6280
      5.8800      0.3350      0.6290
      5.9700      0.3350      0.6300
      6.0600      0.3360      0.6320
      6.1500      0.3360      0.6330
      6.2400      0.3360      0.6340
      6.3300      0.3370      0.6340
      6.4200      0.3370      0.6340
      6.5000      0.3360      0.6340
      6.5900      0.3370      0.6350
      6.6700      0.3370      0.6360
      6.7600      0.3360      0.6350
      6.8400      0.3360      0.6350
      6.9200      0.3360      0.6340
      7.0100      0.3360      0.6350
      7.0900      0.3360      0.6340
      7.1700      0.3350      0.6340
      7.2500      0.3350      0.6340
      7.3300      0.3350      0.6330
      7.4100      0.3350      0.6330
      7.4900      0.3340      0.6320
      7.5700      0.3340      0.6320
      7.6500      0.3340      0.6310
      7.7300      0.3340      0.6320
      7.8100      0.3330      0.6300
      7.8900      0.3330      0.6300
      7.9700      0.3320      0.6290
      8.0400      0.3320      0.6280
      8.1200      0.3310      0.6280
      8.2000      0.3310      0.6270
      8.2800      0.3310      0.6270
      8.3500      0.3300      0.6260
      8.4300      0.3290      0.6250
      8.5100      0.3290      0.6250
      8.5800      0.3290      0.6240
      8.6600      0.3280      0.6240
      8.7400      0.3280      0.6230
      8.8100      0.3270      0.6210
      8.8900      0.3270      0.6210
      8.9600      0.3260      0.6200
      9.0400      0.3260      0.6200
      9.1100      0.3260      0.6200
      9.1900      0.3250      0.6170
      9.2600      0.3250      0.6180
      9.3400      0.3240      0.6160
      9.4100      0.3240      0.6160
      9.4900      0.3230      0.6140
      9.5600      0.3220      0.6140
      9.6300      0.3220      0.6130
      9.7100      0.3210      0.6130
      9.7800      0.3210      0.6120
      9.8500      0.3210      0.6110
      9.9300      0.3200      0.6100
     10.0000      0.3200      0.6100
     10.1000      0.3190      0.6090
     10.2000      0.3180      0.6070
     10.3000      0.3180      0.6060
     10.4000      0.3170      0.6060
     10.5000      0.3160      0.6040
     10.6000      0.3160      0.6030
     10.7000      0.3150      0.6020
     10.8000      0.3140      0.6000
     10.9000      0.3140      0.6000
     11.0000      0.3130      0.5980
     11.1000      0.3120      0.5970
     11.2000      0.3120      0.5970
     11.3000      0.3110      0.5940
     11.4000      0.3100      0.5940
     11.5000      0.3090      0.5930
     11.6000      0.3090      0.5910
     11.7000      0.3080      0.5910
     11.8000      0.3070      0.5890
     11.9000      0.3070      0.5890
     12.0000      0.3060      0.5860
     12.1000      0.3050      0.5850
     12.2000      0.3050      0.5850
     12.3000      0.3030      0.5820
     12.4000      0.3040      0.5830
     12.5000      0.3030      0.5810
     12.6000      0.3020      0.5810
     12.7000      0.3020      0.5800
     12.8000      0.3010      0.5780
     12.9000      0.3000      0.5770
     13.0000      0.2990      0.5750
     13.1000      0.2990      0.5740
     13.2000      0.2980      0.5740
     13.3000      0.2980      0.5730
     13.4000      0.2970      0.5720
     13.5000      0.2960      0.5700
     13.6000      0.2950      0.5690
     13.7000      0.2950      0.5680
     13.8000      0.2950      0.5680
     13.9000      0.2940      0.5660
     14.0000      0.2930      0.5640
     14.1000      0.2930      0.5640
     14.2000      0.2920      0.5630
     14.3000      0.2910      0.5610
     14.4000      0.2910      0.5610
     14.5000      0.2900      0.5590
     14.6000      0.2900      0.5590
     14.7000      0.2890      0.5580
     14.8000      0.2880      0.5570
     14.9000      0.2880      0.5560
     15.0000      0.2870      0.5550
     15.1000      0.2860      0.5530
     15.2000      0.2860      0.5520
