      7.7500      0.4020      0.6650
      7.8100      0.4000      0.6630
      7.8700      0.3990      0.6620
      7.9200      0.3970      0.6600
      7.9800      0.3960      0.6580
      8.0300      0.3940      0.6560
      8.0800      0.3930      0.6540
      8.1200      0.3910      0.6520
      8.1500      0.3900      0.6510
      8.1700      0.3880      0.6490
      8.1300      0.3870      0.6480
      8.0300      0.3860      0.6470
      7.8500      0.3860      0.6470
      7.6100      0.3850      0.6480
      7.3900      0.3840      0.6470
      7.2600      0.3810      0.6450
      7.2800      0.3800      0.6470
      7.3700      0.3800      0.6800
      7.4500      0.3790      0.7040
      7.5800      0.3770      0.7010
      7.7800      0.3730      0.7080
      7.9800      0.3680      0.7010
      8.1900      0.3630      0.6930
      8.4000      0.3580      0.6840
      8.4700      0.3560      0.6820
      8.6100      0.3530      0.6760
      8.8400      0.3480      0.6680
      9.0700      0.3440      0.6610
      9.3000      0.3390      0.6540
      9.5300      0.3350      0.6470
      9.7800      0.3310      0.6410
     10.0000      0.3270      0.6350
     10.3000      0.3230      0.6290
     10.5000      0.3200      0.6230
     10.8000      0.3160      0.6180
     11.1000      0.3130      0.6120
     11.4000      0.3100      0.6070
     11.7000      0.3060      0.6020
     12.0000      0.3030      0.5970
     12.3000      0.3000      0.5920
     12.6000      0.2970      0.5880
     12.9000      0.2940      0.5830
     13.3000      0.2920      0.5780
     13.6000      0.2890      0.5740
     14.0000      0.2860      0.5700
     14.3000      0.2830      0.5650
     14.7000      0.2810      0.5610
     15.1000      0.2780      0.5570
     15.5000      0.2760      0.5530
     15.9000      0.2730      0.5490
     16.4000      0.2710      0.5450
     16.8000      0.2680      0.5410
     17.3000      0.2660      0.5370
     17.8000      0.2640      0.5330
     18.2000      0.2620      0.5290
     18.7000      0.2590      0.5260
     19.3000      0.2440      0.5120
     19.8000      0.2410      0.5080
     20.4000      0.2390      0.5030
     20.9000      0.2360      0.4990
     21.5000      0.2340      0.4940
     22.1000      0.2320      0.4900
     22.8000      0.2290      0.4860
     23.4000      0.2270      0.4810
     24.1000      0.2250      0.4770
     24.8000      0.2230      0.4730
     25.5000      0.2210      0.4690
     26.2000      0.2180      0.4640
     27.0000      0.2160      0.4600
     27.8000      0.2140      0.4560
     28.6000      0.2120      0.4520
     29.4000      0.2100      0.4480
     30.3000      0.2080      0.4440
     31.2000      0.2060      0.4400
     32.2000      0.2040      0.4360
     33.2000      0.2020      0.4320
     34.2000      0.2000      0.4280
     35.3000      0.1980      0.4240
     36.3000      0.1970      0.4210
     37.5000      0.1950      0.4170
     38.7000      0.1930      0.4130
     39.9000      0.1910      0.4090
     41.2000      0.1890      0.4050
     42.5000      0.1870      0.4010
     43.9000      0.1850      0.3980
     45.3000      0.1840      0.3940
     46.7000      0.1820      0.3910
     48.2000      0.1800      0.3870
     49.7000      0.1780      0.3830
     51.3000      0.1770      0.3800
     52.9000      0.1750      0.3760
     54.5000      0.1740      0.3730
     56.2000      0.1720      0.3690
     57.9000      0.1710      0.3660
     59.6000      0.1690      0.3630
     61.3000      0.1680      0.3600
     63.0000      0.1660      0.3570
     64.7000      0.1650      0.3540
     66.4000      0.1640      0.3510
     68.0000      0.1620      0.3480
     69.7000      0.1610      0.3460
     71.3000      0.1600      0.3430
     73.0000      0.1590      0.3410
     74.7000      0.1580      0.3380
     76.5000      0.1570      0.3360
     78.2000      0.1560      0.3330
     80.0000      0.1540      0.3310
     81.7000      0.1530      0.3290
     83.6000      0.1520      0.3270
     85.4000      0.1510      0.3240
     87.2000      0.1510      0.3220
     89.0000      0.1500      0.3200
     90.8000      0.1490      0.3180
     92.7000      0.1480      0.3170
     94.6000      0.1470      0.3150
     96.5000      0.1460      0.3130
     98.4000      0.1460      0.3120
    100.0000      0.1450      0.3100
    102.0000      0.1450      0.3090
    104.0000      0.1450      0.3090
    106.0000      0.1450      0.3090
    107.0000      0.1450      0.3100
    108.0000      0.1460      0.3120
    109.0000      0.1480      0.3150
    110.0000      0.1500      0.3180
    111.0000      0.1520      0.3230
    110.0000      0.1810      0.3810
    111.0000      0.1920      0.4040
    112.0000      0.2090      0.4360
    113.0000      0.2140      0.4460
    114.0000      0.2190      0.4550
    116.0000      0.2230      0.4630
    117.0000      0.2260      0.4690
    119.0000      0.2290      0.4750
    121.0000      0.2320      0.4790
    124.0000      0.2340      0.4810
    126.0000      0.2350      0.4830
    129.0000      0.2360      0.4830
    132.0000      0.2360      0.4830
    135.0000      0.2360      0.4810
    139.0000      0.2350      0.4780
    143.0000      0.2330      0.4750
    147.0000      0.2320      0.4700
    151.0000      0.2300      0.4650
    156.0000      0.2270      0.4590
    161.0000      0.2240      0.4530
    165.0000      0.2220      0.4470
    170.0000      0.2190      0.4410
    175.0000      0.2160      0.4340
    180.0000      0.2140      0.4290
    185.0000      0.2120      0.4230
    190.0000      0.2100      0.4180
    195.0000      0.2070      0.4130
    201.0000      0.2050      0.4070
    206.0000      0.2030      0.4020
    211.0000      0.2010      0.3970
    215.0000      0.1990      0.3930
    220.0000      0.1970      0.3890
    225.0000      0.1950      0.3840
    229.0000      0.1940      0.3810
    233.0000      0.1930      0.3790
    237.0000      0.1910      0.3770
    240.0000      0.1910      0.3760
    242.0000      0.1900      0.3750
    245.0000      0.1900      0.3740
    246.0000      0.1890      0.3730
    247.0000      0.1890      0.3710
    249.0000      0.1860      0.3660
    251.0000      0.1840      0.3600
    253.0000      0.1800      0.3520
    254.0000      0.1720      0.3350
    253.0000      0.1710      0.3300
    252.0000      0.1650      0.3180
    251.0000      0.1630      0.3120
    250.0000      0.1660      0.3180
    249.0000      0.1680      0.3210
    248.0000      0.1670      0.3180
    247.0000      0.1680      0.3200
    246.0000      0.1690      0.3210
    245.0000      0.1690      0.3210
    244.0000      0.1690      0.3210
    243.0000      0.1700      0.3230
    242.0000      0.1700      0.3210
    241.0000      0.1700      0.3220
    240.0000      0.1710      0.3240
    239.0000      0.1720      0.3260
    238.0000      0.1720      0.3250
    237.0000      0.1730      0.3260
    236.0000      0.1730      0.3250
    235.0000      0.1730      0.3250
    234.0000      0.1730      0.3250
    233.0000      0.1730      0.3260
    232.0000      0.1740      0.3260
    231.0000      0.1750      0.3270
    230.0000      0.1750      0.3280
    229.0000      0.1750      0.3280
    228.0000      0.1760      0.3290
    227.0000      0.1760      0.3280
    226.0000      0.1780      0.3320
    224.0000      0.1780      0.3320
    223.0000      0.1780      0.3320
    222.0000      0.1780      0.3320
    221.0000      0.1790      0.3330
    219.0000      0.1790      0.3320
    218.0000      0.1800      0.3340
    217.0000      0.1810      0.3360
    215.0000      0.1810      0.3350
    214.0000      0.1820      0.3370
    213.0000      0.1820      0.3380
    212.0000      0.1830      0.3400
    210.0000      0.1820      0.3380
    209.0000      0.1830      0.3390
    208.0000      0.1830      0.3380
    206.0000      0.1830      0.3390
    205.0000      0.1830      0.3390
    204.0000      0.1830      0.3390
    202.0000      0.1830      0.3390
    201.0000      0.1840      0.3400
    199.0000      0.1840      0.3400
    198.0000      0.1840      0.3410
    197.0000      0.1840      0.3410
    195.0000      0.1840      0.3410
    194.0000      0.1840      0.3410
    193.0000      0.1830      0.3390
    191.0000      0.1840      0.3410
    190.0000      0.1830      0.3390
    189.0000      0.1830      0.3390
    187.0000      0.1820      0.3390
    186.0000      0.1810      0.3370
    185.0000      0.1810      0.3370
    184.0000      0.1800      0.3360
    182.0000      0.1790      0.3340
    181.0000      0.1780      0.3320
    180.0000      0.1770      0.3310
    179.0000      0.1760      0.3300
    178.0000      0.1750      0.3290
    177.0000      0.1740      0.3270
    176.0000      0.1720      0.3240
    175.0000      0.1700      0.3210
    174.0000      0.1690      0.3190
    173.0000      0.1970      0.3910
    172.0000      0.1920      0.3800
    171.0000      0.1870      0.3700
    170.0000      0.1820      0.3600
    169.0000      0.1720      0.3400
    168.0000      0.1670      0.3300
    167.0000      0.1560      0.3100
    166.0000      0.1460      0.2890
    167.0000      0.1270      0.2550
    168.0000      0.1210      0.2430
    169.0000      0.1150      0.2320
    170.0000      0.1090      0.2210
    171.0000      0.1030      0.2110
    172.0000      0.0984      0.2020
    173.0000      0.0940      0.1930
    174.0000      0.0867      0.1790
    173.0000      0.0813      0.1690
    171.0000      0.0799      0.1670
    168.0000      0.0795      0.1660
    164.0000      0.0797      0.1670
    161.0000      0.0802      0.1680
    156.0000      0.0810      0.1700
    152.0000      0.0820      0.1720
    147.0000      0.0832      0.1750
    143.0000      0.0844      0.1780
    139.0000      0.0857      0.1800
    136.0000      0.0867      0.1830
    134.0000      0.0874      0.1840
    131.0000      0.0883      0.1860
    128.0000      0.0895      0.1890
    124.0000      0.0909      0.1920
    121.0000      0.0922      0.1950
    117.0000      0.0936      0.1980
    114.0000      0.0950      0.2010
    111.0000      0.0964      0.2040
    108.0000      0.0979      0.2080
    105.0000      0.0993      0.2110
    102.0000      0.1010      0.2130
     99.1000      0.1020      0.2160
     96.6000      0.1030      0.2180
     94.1000      0.1040      0.2210
     91.7000      0.1050      0.2230
     89.3000      0.1060      0.2250
     86.8000      0.1070      0.2280
     84.2000      0.1080      0.2310
     81.6000      0.1100      0.2340
     78.8000      0.1110      0.2380
     75.9000      0.1130      0.2420
     73.0000      0.1160      0.2470
     70.0000      0.1180      0.2530
     67.1000      0.1210      0.2590
     64.3000      0.1240      0.2660
     61.4000      0.1270      0.2730
     58.7000      0.1300      0.2800
     56.1000      0.1340      0.2880
     53.5000      0.1380      0.2970
     51.1000      0.1420      0.3060
     48.8000      0.1460      0.3150
     46.7000      0.1500      0.3250
     44.7000      0.1550      0.3340
     42.9000      0.1590      0.3430
     41.3000      0.1630      0.3520
     40.0000      0.1660      0.3600
     38.9000      0.1690      0.3650
     37.9000      0.1700      0.3690
     36.8000      0.1720      0.3740
     35.9000      0.1740      0.3780
     35.0000      0.1760      0.3810
     34.4000      0.1770      0.3840
     33.9000      0.1830      0.3980
     33.4000      0.1830      0.3980
     32.8000      0.1840      0.3990
     32.2000      0.1840      0.4000
     31.5000      0.1840      0.4010
     30.8000      0.1850      0.4030
     30.2000      0.1860      0.4040
     29.5000      0.1860      0.4050
     28.9000      0.1870      0.4060
     28.3000      0.1870      0.4080
     27.8000      0.1880      0.4090
     27.3000      0.1890      0.4110
     26.8000      0.1890      0.4120
     26.6000      0.1900      0.4120
     26.5000      0.1900      0.4120
     26.7000      0.1890      0.4100
     27.1000      0.1870      0.4070
     27.5000      0.1860      0.4040
     27.9000      0.1840      0.4000
     28.2000      0.1820      0.3970
     28.6000      0.1810      0.3930
     28.9000      0.1800      0.3900
     29.2000      0.1780      0.3880
     29.5000      0.1770      0.3850
     29.9000      0.1750      0.3810
     30.3000      0.1740      0.3780
     30.7000      0.1720      0.3750
     31.2000      0.1710      0.3710
     31.7000      0.1690      0.3680
     32.2000      0.1670      0.3640
     32.9000      0.1650      0.3600
     33.5000      0.1630      0.3560
     34.4000      0.1610      0.3510
     35.2000      0.1590      0.3460
     36.2000      0.1570      0.3410
     37.3000      0.1540      0.3360
     38.6000      0.1510      0.3300
     40.0000      0.1480      0.3240
     41.6000      0.1460      0.3180
     43.1000      0.1430      0.3120
     44.8000      0.1400      0.3060
