      5.8200      0.3840      0.6470
      5.9100      0.3780      0.6400
      6.4300      0.3450      0.6000
      7.0500      0.3330      0.5830
      9.3100      0.2960      0.5760
     12.2000      0.2670      0.5310
     14.1000      0.2560      0.5110
     15.0000      0.2490      0.4990
     15.7000      0.2460      0.4940
     16.4000      0.2430      0.4890
     17.1000      0.2410      0.4840
     17.9000      0.2380      0.4790
     18.7000      0.2360      0.4740
     19.5000      0.2340      0.4700
     20.3000      0.2320      0.4660
     21.2000      0.2300      0.4620
     22.1000      0.2280      0.4590
     23.0000      0.2260      0.4560
     23.9000      0.2250      0.4530
     24.8000      0.2230      0.4500
     25.6000      0.2220      0.4470
     26.5000      0.2210      0.4450
     27.4000      0.2190      0.4420
     28.3000      0.2180      0.4400
     29.3000      0.2170      0.4370
     30.2000      0.2160      0.4350
     31.1000      0.2150      0.4340
     32.1000      0.2140      0.4310
     33.1000      0.2130      0.4300
     34.0000      0.2130      0.4280
     35.0000      0.2120      0.4270
     35.8000      0.2120      0.4270
     36.5000      0.2140      0.4300
     37.0000      0.2170      0.4360
     37.4000      0.2210      0.4440
     37.5000      0.2280      0.4580
     37.6000      0.2810      0.5620
     37.9000      0.2940      0.5870
     38.2000      0.3070      0.6110
     38.8000      0.3190      0.6340
     39.5000      0.3300      0.6550
     40.4000      0.3390      0.6720
     41.5000      0.3470      0.6860
     42.8000      0.3530      0.6970
     44.2000      0.3570      0.7040
     45.8000      0.3600      0.7090
     47.5000      0.3620      0.7130
     49.4000      0.3630      0.7130
     51.4000      0.3630      0.7110
     53.5000      0.3610      0.7070
     55.7000      0.3590      0.7030
     58.0000      0.3570      0.6970
     60.4000      0.3550      0.6920
     62.7000      0.3520      0.6870
     65.1000      0.3500      0.6820
     67.2000      0.3480      0.6790
     69.3000      0.3480      0.6780
     71.3000      0.3480      0.6800
     73.3000      0.3480      0.6820
     75.3000      0.3500      0.6870
     77.4000      0.3510      0.6900
     79.5000      0.3520      0.6930
     81.6000      0.3530      0.6970
     83.7000      0.3540      0.7000
     85.8000      0.3570      0.7090
     88.0000      0.3580      0.7120
     90.1000      0.3570      0.7110
     90.8000      0.3560      0.7080
     91.6000      0.3540      0.7050
     92.1000      0.3510      0.6960
     92.2000      0.3470      0.6870
     91.8000      0.3470      0.6870
     91.3000      0.3480      0.6910
     90.8000      0.3490      0.6920
     90.3000      0.3470      0.6880
     89.9000      0.3470      0.6870
     89.5000      0.3450      0.6820
     89.1000      0.3440      0.6810
     88.7000      0.3430      0.6790
     88.3000      0.3450      0.6840
     87.9000      0.3440      0.6800
     87.6000      0.3430      0.6770
     87.3000      0.3420      0.6740
     87.0000      0.3410      0.6720
     86.7000      0.3400      0.6700
     86.3000      0.3390      0.6680
     86.0000      0.3390      0.6680
     85.7000      0.3370      0.6630
     85.4000      0.3370      0.6620
     85.1000      0.3360      0.6600
     84.8000      0.3350      0.6570
     84.5000      0.3350      0.6580
     84.2000      0.3340      0.6540
     83.9000      0.3320      0.6480
     83.7000      0.3320      0.6480
     83.3000      0.3320      0.6470
     83.0000      0.3300      0.6440
     82.6000      0.3290      0.6400
     82.3000      0.3290      0.6400
     81.9000      0.3280      0.6370
     81.5000      0.3280      0.6370
     81.1000      0.3280      0.6350
     80.5000      0.3280      0.6350
     80.1000      0.3280      0.6350
     79.6000      0.3270      0.6320
     79.1000      0.3270      0.6310
     78.5000      0.3270      0.6320
     77.9000      0.3270      0.6290
     77.3000      0.3270      0.6290
     76.6000      0.3270      0.6300
     75.9000      0.3280      0.6300
     75.2000      0.3280      0.6280
     74.5000      0.3290      0.6300
     73.7000      0.3280      0.6290
     72.9000      0.3280      0.6280
     72.1000      0.3280      0.6280
     71.2000      0.3280      0.6270
     70.3000      0.3280      0.6250
     69.5000      0.3270      0.6240
     68.6000      0.3270      0.6230
     67.7000      0.3260      0.6210
     66.8000      0.3250      0.6200
     65.9000      0.3230      0.6170
     65.1000      0.3210      0.6140
     64.3000      0.3190      0.6090
     63.4000      0.3160      0.6040
     62.7000      0.3110      0.5960
     62.0000      0.3070      0.5880
     61.2000      0.3020      0.5780
     60.6000      0.2960      0.5680
     60.2000      0.2930      0.5630
     60.0000      0.2910      0.5590
     59.4000      0.2840      0.5470
     58.9000      0.2770      0.5340
     58.4000      0.2680      0.5190
     58.0000      0.2600      0.5030
     57.7000      0.2500      0.4860
     57.5000      0.2390      0.4670
     57.4000      0.2280      0.4470
     57.3000      0.2170      0.4260
     57.4000      0.2110      0.4300
     57.3000      0.1740      0.3540
     57.1000      0.1650      0.3360
     56.8000      0.1570      0.3200
     56.4000      0.1510      0.3070
     55.9000      0.1460      0.2960
     54.9000      0.1430      0.2910
     54.3000      0.1420      0.2890
     53.2000      0.1410      0.2870
     51.9000      0.1400      0.2860
     50.5000      0.1400      0.2860
     49.0000      0.1400      0.2860
     47.7000      0.1410      0.2860
     46.7000      0.1410      0.2860
     46.1000      0.1410      0.2860
     45.5000      0.1410      0.2860
     45.1000      0.1400      0.2860
     44.7000      0.1410      0.2860
     44.6000      0.1410      0.2870
     44.5000      0.1410      0.2860
     44.7000      0.1400      0.2860
     45.0000      0.1400      0.2850
     45.9000      0.1390      0.2830
     47.7000      0.1370      0.2790
     49.0000      0.1360      0.2770
     51.0000      0.1340      0.2740
     53.0000      0.1330      0.2710
     54.6000      0.1330      0.2710
     56.0000      0.1340      0.2720
     57.2000      0.1360      0.2760
     57.7000      0.1410      0.2850
     58.1000      0.1470      0.2970
     58.5000      0.1540      0.3110
     58.7000      0.1620      0.3270
     58.9000      0.1710      0.3450
     59.1000      0.1810      0.3640
     59.3000      0.1920      0.3860
     59.7000      0.2030      0.4060
     60.2000      0.2140      0.4280
     60.8000      0.2250      0.4490
     61.6000      0.2360      0.4690
     62.4000      0.2460      0.4900
     63.3000      0.2570      0.5110
     64.2000      0.2620      0.5200
     64.1000      0.2480      0.4910
     63.5000      0.2350      0.4660
     62.9000      0.2240      0.4440
     62.5000      0.2130      0.4240
     62.1000      0.2030      0.4030
     61.8000      0.1920      0.3830
     61.7000      0.1820      0.3630
     61.5000      0.1720      0.3440
     61.3000      0.1630      0.3270
     61.1000      0.1550      0.3120
     60.7000      0.1480      0.2990
     60.2000      0.1430      0.2880
     59.7000      0.1380      0.2800
     59.0000      0.1360      0.2750
     58.7000      0.1380      0.2800
     59.1000      0.1520      0.3070
     59.0000      0.1640      0.3310
     58.9000      0.1760      0.3560
     58.7000      0.1900      0.3840
     58.6000      0.2050      0.4130
     58.9000      0.2360      0.4760
     59.4000      0.2520      0.5090
     60.1000      0.2670      0.5390
     61.1000      0.2810      0.5670
     62.2000      0.2930      0.5930
     63.4000      0.3040      0.6160
     64.7000      0.3140      0.6380
     65.9000      0.3230      0.6590
     67.0000      0.3330      0.6800
     68.1000      0.3430      0.7040
     69.3000      0.3540      0.7300
     70.6000      0.3650      0.7570
     72.0000      0.3770      0.7850
     73.4000      0.3870      0.8110
     74.9000      0.3970      0.8370
     76.5000      0.4080      0.8660
     78.1000      0.4180      0.8940
